domain,query_type,query_size
.xyz,MX,124
am2s55zha.i95y8q9.net,TXT,97
mwxjfec.792ge3irhc.io,NS,94
68pv.08dh8qwz.net,A,219
m8bt3isjd.mn5d.net,MX,40
rbc58ktp.tf450h23.xyz,MX,116
rijn.xenexux9kx.clvd.org,A,86
p7sk5js7.sapb.zvpslm.net,MX,228
18x7zb75o.org,A,163
0e7hz.mxhkvn9f.info,CNAME,38
tfhhof.qwc28gr.biz,CNAME,59
i975.ysaqjy.info,TXT,71
9q4065.co,MX,59
jir.j3hkbur.net,NS,233
.info,MX,79
.co,MX,132
pgyk9r9ge.is7sg.net,MX,171
.com,A,109
do8m.e4wqe0.y2lx144.info,AAAA,214
tppy.org,A,162
su71.xyz,MX,183
lr1b7jfzi.xyz,CNAME,240
4ae.co,CNAME,184
u8ynuxq.sbsjt82.czy.info,A,33
sqo.info,NS,207
acmov8wy6t.lg2.xefp0.info,NS,235
m6i9b53xo.6uyarl7rw.rh6ib.co,MX,141
f631l0sxi1.15qqortqp4.5qn9u.biz,CNAME,219
jz9fh.xyz,NS,107
ahhg6tak.org,AAAA,32
.org,MX,219
keecg.7sq1.nysx.com,A,111
t4gn.vqaq.io,A,59
.biz,NS,212
.biz,NS,102
kkxb2hq.io,AAAA,230
.info,MX,239
.com,CNAME,172
82fa.qes8qpdb.co,NS,65
jzqx5a.g57qn.r0s5.io,CNAME,243
5jvr3dmcd.q60l3uj4z.io,NS,214
.xyz,MX,222
v63wuv1i.duv.z18w.org,CNAME,51
l38.co,AAAA,209
ok0qzki.xzkc3z.7bzpddzz8p.com,NS,32
rfdgh69ykn.hz2f8fn7.co,NS,61
12jj186.2bod.c904fdcf.org,MX,136
.org,CNAME,100
n6p.org,A,239
xo5.db3.oakkd.xyz,AAAA,39
3hzxf.co,NS,114
.biz,NS,79
xip.io,NS,173
.com,TXT,51
bs5.e3c3da9hm.net,A,59
dzu.io,NS,208
iyb5g5.net,MX,125
3ad5.0h8risq.gw85.io,TXT,155
6qk37ix.net,MX,179
.info,NS,130
.co,NS,53
dgjpkr.co,MX,106
8dayhr.org,MX,108
fxw0d1q.f8zaju3.org,A,161
jbeg93ew.d1q4.xyz,CNAME,121
ztkxrkajx.dif.info,MX,109
j5bmlqrr.96nlrzffp5.rllvshjii.info,AAAA,153
cec8vs97pu.27oazkau.yz2d.net,CNAME,136
swq.6oc.iimioos3q.com,MX,233
.com,CNAME,212
scze5.gzurtxfj.5aeqwedmj.net,CNAME,88
kbzv03u0un.biz,MX,114
35xa3i3.i4zw113b6n.q7fe8.org,CNAME,194
.biz,MX,160
.org,A,50
mwkqw.dxvualjnea.net,NS,116
a476rzdu.sqppq.ok061b.com,CNAME,82
y55uob.co,CNAME,117
feyi.f16m1.net,CNAME,216
n2s88wy.r0jdp.cwcq0.org,MX,163
.biz,A,226
.xyz,TXT,94
k5us0cfc.qn96ko4os.2ffbelxc.co,NS,234
.biz,NS,30
.co,AAAA,133
60c.pmhc7z7.t1x7zfir.org,TXT,165
fc5rnyuybu.n4ycgh.zolmx.co,TXT,232
nqcuvy6.io,AAAA,213
qf80al6d.a6g2d.net,TXT,130
6ylb67mqn.com,A,223
f7v.vqpobg.jmjfjsl.com,NS,57
o2zcq.nc0pmz.ctk1.xyz,CNAME,36
f9h.io,CNAME,86
qi6pp04x.com,A,66
drj.qw1bj6.1cmf2d5bx.biz,MX,210
q9gvjmt6.f68uvy95zj.net,AAAA,174
.io,TXT,85
vjor1zcihe.ulo0z8oq0.b44isbb.info,AAAA,60
ild3dn.bcant.ei0p2lrjld.io,A,192
u484.io,MX,223
jx6nseah7p.z5q6vhu.hzk5g7.net,AAAA,65
a7ttpj.co,A,55
yj3wz.o2hx2sjm.biz,AAAA,104
thgg9i2f9s.z3ktx.org,TXT,54
8j85m05w3.23ok97x.dkwy1ycb.net,CNAME,63
0zdh6r.6geax.g6081sl.xyz,A,124
mtowj42np.db7okci.io,A,108
rpxf1.5b1.org,TXT,232
zu9cu.enqkfc.xhhk14ju.biz,MX,195
.com,NS,60
.info,MX,94
jmqtulbf.com,AAAA,85
u9023yq.io,NS,167
i60maljuw.xyz,TXT,60
e71a3n6c.i5gm21.kk2fw.com,NS,142
0fhmlof.org,NS,123
j0urcdy.w9bnyhp5y.5bzo5dj.io,AAAA,177
.io,CNAME,192
z2cwrin.ceaia.co,CNAME,200
n9vxk.qw48.xyz,MX,107
.info,CNAME,44
sbw5yl.net,A,117
.xyz,AAAA,35
.io,A,96
wzs.net,NS,115
n3n9bpx4.net,A,133
esz.biz,CNAME,70
s1fpa1n5pv.xyz,MX,79
2nz.f69.jc0zar45p.co,A,95
.info,NS,107
ezcg.net,TXT,50
.org,A,165
00hhco.io,AAAA,107
vb7yc4eor9.co,A,101
9kjf80mnr.io,A,225
v8s.8xnz.org,TXT,59
bmn0g7d.u1wqo.7mj4l455.info,NS,119
i1j.org,CNAME,78
iuv06u.drqkh9.biz,TXT,134
.biz,TXT,34
3ccai.jx1o3f21c0.cvtdpvmqe.com,AAAA,160
cti7.tbca19g.gb07tp4ho4.co,TXT,102
v500ok2z8g.hu695jf0jm.k23z2u.info,NS,169
o48etpmac.ezj.d3g8dn.biz,AAAA,180
2o512l8tex.info,NS,209
.io,NS,63
g4t84cfuv.biz,MX,145
cwgtm.3lm0qgx44.ur5u6rd5tt.net,A,132
.xyz,MX,167
im7s89.spi2b.io,NS,133
.info,NS,125
osa71o0u.co,A,117
2ope5294uz.edsq.xuyz3txyb.info,CNAME,38
ch08.0zr3.co,NS,69
5g71v.net,NS,82
anwodzvz6t.biz,A,39
.net,MX,238
i7uhsdv0b.1vyc.com,AAAA,169
.io,TXT,176
3hf9ys7.4jwp.9sfm.io,NS,54
.org,NS,108
7hj.info,NS,216
s4z4nx.pjmu1id.7g62ozd.biz,AAAA,43
1asz.net,MX,161
qdwuv1.org,NS,238
7jmx.a7blmbt4jf.info,CNAME,182
4l2bwewyr.x74i7.9lqxsav37.net,A,225
4skbm.7pjdif.com,AAAA,175
kltnq9mkrx.qpsgs6tbke.y0t1mdu3l.info,MX,44
h3nl8f.71xro.8pd7k.xyz,TXT,165
uue.org,AAAA,193
eqbv.e1jlzlklo.w1frk.com,MX,120
xb7eu.02ng.org,AAAA,64
lace724.info,AAAA,37
.biz,AAAA,67
vw7p.biz,A,53
.biz,AAAA,240
tpllqy7u1p.net,MX,174
euc7ri1.io,CNAME,106
068r.info,MX,126
osqpkjutw4.v72ixu72.v43n3zk2.net,CNAME,118
bvksftgzyo.1yo.net,MX,155
.co,NS,82
s8h8vx.co,CNAME,103
lof94y1zoq.gd7qqs.com,AAAA,235
.biz,CNAME,97
6t6fqr.ioq.org,TXT,115
k6i7kdv3u.6jggc9.euhqmk5zs.info,A,41
mjs.mqaake.info,A,170
.info,MX,133
.com,TXT,219
wy71vrr48.ra2hakcacq.xhdosag.info,AAAA,245
p38m.org,A,235
1zr.fa4.xyz,MX,110
4i3a8shm.vkgsk.io,A,44
ufexn.3ja2.xyz,A,194
.co,NS,198
rk00plege.biz,NS,38
.co,NS,192
7c1fgno.info,CNAME,123
.xyz,TXT,211
wtzrfmf.fbb4.9s7v8z7y.xyz,TXT,178
ubi9f5dhe.7eob.net,MX,234
uqhxrm3c.8ae.biz,TXT,108
yd8sics9hf.3g8n5.info,TXT,194
2sydiic.co,CNAME,53
ggesfjcx.xyz,MX,216
myakdc7k.agdc0y.xyz,AAAA,211
s8e9e.io,CNAME,196
nhjya.8s0hi94t.z4c93h0q6.net,AAAA,231
jmlo.co,NS,64
qd2mb494y.3goc.6j3yrg.com,AAAA,235
9zvo.io,A,52
wlje1c78w.x4rrhv9o.io,CNAME,152
7me69yej5.406ix82sn.x59ok628a7.info,A,199
ydsbae12.com,CNAME,217
.xyz,NS,187
.io,TXT,77
6oteqd17t.co,NS,143
2nbijm6ls.com,NS,108
.info,AAAA,224
a7c.j77j4tz.net,AAAA,220
gajglk.cb4cjwsg2.26i0yzqz.co,CNAME,197
.xyz,NS,226
7it.y4y2ddycn0.7lg.co,NS,218
lcgtdg.info,AAAA,129
vls7g.yx8js.biz,NS,240
kq5xgc.co,MX,76
n8q8i0a.amuy9.idf4xx.io,A,125
.com,A,48
.io,AAAA,128
s96gkdzq.5a9.5tn8nz3n69.xyz,MX,182
b76ez8.onh.net,AAAA,73
.net,AAAA,165
.org,CNAME,206
1y8gm.net,NS,169
jsejbuz0ne.net,NS,131
lt35d0w.qhhl703y.kyns.xyz,TXT,61
m4u.com,A,187
7041up.oxruw.jnn7ifu.net,CNAME,242
59ff5.3tjw2466n.rr1nety.net,TXT,186
pxx.jsra6fk.a01x5.net,A,86
8cmx2v.krvor.com,A,82
.net,TXT,55
o4lomjidcl.ubd3m.gcrujjo43g.info,TXT,130
75rc8.i1efge.httmf32.info,NS,130
.com,CNAME,131
.co,CNAME,114
cn000hz.c9s0gra.rmbwjdy.org,TXT,206
yta6u6rawf.ys2yj6nx1k.1j7.org,MX,34
toz3ss7.xyz,A,173
.com,TXT,230
.xyz,TXT,105
ha5yb8.biz,NS,144
yt06hlk.al0.org,TXT,155
.biz,CNAME,151
.xyz,A,88
.xyz,NS,179
.xyz,CNAME,250
5zg8aqr.c8qcvk6fap.io,A,158
jisg248br.3ep.51d7119b.info,CNAME,75
xj9849q5e.net,MX,223
.com,CNAME,210
2ao8w6c.biz,AAAA,173
locw.jhxe4.com,TXT,239
mu2l2n9zi.2lu.xyz,NS,58
p2u5qk52.xyz,A,109
alu.biz,AAAA,186
l8me.6jr2i.io,A,70
.co,A,182
yu2zf.03iyfp.xyz,AAAA,206
.org,CNAME,170
.xyz,MX,249
q6b5m.io,CNAME,145
.info,TXT,71
7dli2yh2.earphtgn4g.f89dq.info,TXT,181
waho60.gg8fop1.qz6.com,AAAA,101
.io,TXT,158
1mf.phfaem2p7.biz,A,211
0lhwx.5wmjuzqx.info,A,105
aliirj9o.vdnoeju5j.nvgob4j.xyz,TXT,64
jq4b.info,TXT,162
cwwm0.8v6j9jq.xyz,AAAA,168
.net,CNAME,110
vnss.com,MX,31
kp5.io,TXT,78
pmjq5sab.nzds3q7g5v.4e9f2.io,A,108
4k8389e.net,MX,127
.xyz,NS,231
ez5onxgh.rzyis4.co,A,197
.info,NS,191
.co,A,90
dzv7u3.2bwg8f.com,A,53
x4b4mksfkt.biz,MX,242
emo93gg.nog4ksn5.org,MX,242
pp8ik.7hjp0ce.info,MX,199
.co,CNAME,40
zku7mz.ae6w.g9xuqu67.org,NS,154
.org,TXT,211
.info,TXT,90
.io,NS,206
uctk8lkt.79e69.com,A,204
wcszn.14032um.com,A,84
74sg.26qzszoc.de8un5.com,AAAA,236
sbxo0juyd.alw5211gct.org,A,203
.org,CNAME,177
.org,CNAME,132
nzq5pm.dl1y.com,A,41
0whupatpe0.oat9.com,TXT,212
1x2.jjovg57.io,NS,49
e08h.vxrmojcg99.info,AAAA,211
hg5kn6a.com,TXT,126
z95fc.org,A,187
mats9qel1.org,NS,89
gbt.net,A,178
eufxew85.io,NS,238
o28o.s4f2hsz.xyz,NS,47
b28lo.co,A,236
6ss5.p4c49qbwwk.cpxp.xyz,NS,142
icfn.i55.ypsoyy.org,NS,44
8099dolwec.bzmh91u3f.7i84p2rnu.org,AAAA,187
t88b677dv.y5r8.kkzjq0o4.xyz,A,32
wkc.ui8a9.vrv.co,TXT,91
rfjbq0l.dwgw05.biz,TXT,90
j3hlf1h.x2n0emulp.jhn45.com,NS,97
.net,AAAA,174
q40aucqwvs.y2f5.xyz,NS,110
k30rk19a1.rpylo6c.com,A,90
7zlcd30.com,TXT,44
59o2s73mg.wksj.biz,AAAA,211
25k3yd77u7.io,A,97
spjeujl3s.biz,NS,242
.biz,AAAA,219
1x7tc.d4916n.1paokjdl.net,AAAA,131
.co,TXT,243
0z07nnfld.finrrgj3.gktyw.io,TXT,221
edasnr9ib.org,CNAME,237
cy9jgnuv1i.org,CNAME,41
3cyxsmi4a.org,CNAME,130
6my.8o1.co,NS,79
kyd.4a1w59u1em.xyz,AAAA,224
.co,MX,222
.com,A,248
1y44o1.8uto9g4n1.btltpp.com,MX,54
nk80.6m4w6jvj.hzlt0t.info,AAAA,60
h9mj.sckcwfn.biz,MX,221
vu2.io,AAAA,128
.info,AAAA,37
z513ljjs7.info,TXT,166
lxb.io,NS,81
ghjv.7pd6u.a7p4utw94v.xyz,MX,155
.info,TXT,175
m8ita9ie.43dwb07kbx.jvc0u5nq3.net,CNAME,157
zf6501.2lz.com,CNAME,90
n6i.io,MX,132
zq5zlu33t.jkkq.ijuft.info,CNAME,241
.net,NS,216
.co,MX,95
cqicv0d5a.net,AAAA,113
iyl.co,A,92
gwun.8byk6bv6v.org,AAAA,180
.com,AAAA,134
8er6oe3wx.co,MX,222
nb6d1n.y4qfea0.biz,NS,175
ctyl0.xyz,TXT,156
ifev6su99.fqnljvj1.sxv.io,A,106
xf0.02tdr6.frn08.biz,TXT,42
pw4ir97kkt.3o2iv.org,MX,113
.net,A,208
j1xzvfynnn.zfl6s5.ez1lg0zd4.xyz,MX,57
.info,AAAA,140
k6k4lg.i0e.xyz,MX,137
.biz,NS,49
f01q2izvxo.6q5v3.2ozj.org,TXT,104
1c41s3.sii.biz,CNAME,74
dt2x9q4.mh1t.lux6f.io,TXT,147
3qtq.ia647hbhh.co,A,151
.info,TXT,153
u60mhtgta8.enphzw.org,MX,39
.io,AAAA,241
b1sg.rfncv0.co,AAAA,144
wumm.g35lef.b3a.xyz,NS,116
.co,AAAA,207
.io,A,82
.io,A,62
.info,TXT,169
ayg2dq.6ezg2g7gt.6ryzc.com,CNAME,218
1j5dr.3gqptb.gaoa.xyz,TXT,139
.xyz,TXT,158
.biz,MX,78
4ny.j7gv.3e8.com,A,195
.info,NS,55
zano.ecdikg.biz,A,42
mdpiz.x1a2d6w3v.dt5tlbpy.co,TXT,202
.io,TXT,66
.org,TXT,73
k2claogu4.15efhk.xyz,MX,206
.org,MX,194
.xyz,AAAA,100
.co,CNAME,247
noxuz99gs.6ntaaxdf.204.org,MX,92
.io,MX,87
pfj0exvwh.8yb964w1d.com,MX,50
fzy.nt6y.co,MX,172
fmmkco.zvwl.k50xq1to.com,AAAA,57
tuq2i59e9x.info,CNAME,154
.io,MX,140
w946w8a2ts.ilhej1ftlw.xyz,TXT,239
t8xq.2h06.msholxz.info,TXT,202
0oo.o9l70vfz.biz,TXT,80
e3ej340.biz,A,67
.org,NS,205
.co,TXT,167
91wwnwyuhu.2olwb9.nyehejk.net,CNAME,223
4tl9sglxj.7qg67z1c.co,TXT,102
spcp1.com,MX,95
.xyz,A,87
srqs5lo.vrt.biz,CNAME,190
ys9ek10e.h6v24p.a1r8ff723.com,NS,37
fhh1bil6.clpwsoh.y78ynd.xyz,MX,160
g8k3yc.fzk0p.io,CNAME,85
2gk00su.dwg.co,A,120
x45.5syv9ineol.co,CNAME,181
q3il8k.07bwypu2.rk3x4ku.io,MX,178
.biz,TXT,217
i5vpe.info,TXT,166
.biz,TXT,221
txf.com,MX,209
.io,MX,41
5d6gh.mz1jnxna.org,MX,35
koa.o38ot6.yhn8398doe.biz,A,135
tm3fq4k.xyz,AAAA,240
1bo.biz,AAAA,170
i6du94k.n3g.biz,A,229
fvhdy.s8ui.h8e.xyz,MX,168
zsani8.io,CNAME,138
ikea6.49jt7zz.io,AAAA,214
w8vzeph.eg0v4u.rxfavgm83v.biz,TXT,129
.net,MX,172
91hefpnamy.rd4b3245.hi79jmqs.org,MX,178
g66uxhcz.co,MX,187
.com,AAAA,107
o04t.xyz,NS,123
.co,TXT,216
felf7a6ix.9iotf5v.co,TXT,64
lngxlsah4.t18nzm.ojprb.com,CNAME,206
.info,NS,247
iffb.xkou.co,AAAA,233
45duc0.ftm2w8deh1.tebsmhd.com,MX,104
.com,AAAA,65
9wr8dd.com,AAAA,46
rlfim.biz,AAAA,90
5ax7.73bwmp.mo2.biz,A,241
wkcsk67.07ilg.xyz,TXT,196
z1lm7ujw.qnr762go.idwv01rat.io,MX,37
.biz,TXT,245
jt49.yx8u4q.lryyabny.biz,TXT,214
2uwc3ciac.db1nb4dmv8.njf0ddo8.info,CNAME,217
.net,MX,34
4r9a.bug9lk.co,TXT,226
d9w.8uj0q.info,CNAME,59
fl6c2.co,NS,171
sn1.org,TXT,229
psirtdxdm.37qfli.2kwxvqu.co,TXT,85
2wz1rpg.org,A,55
rj5otvm.bcv.xyz,NS,117
52skyvfyn8.fhanvrg.xyz,A,61
hsbivtwsar.biz,TXT,48
sez3q4kv.pqn5is.dci06189t.com,A,224
zjktvf.bxdy.com,CNAME,109
.net,AAAA,38
ypvkrhro1m.92k.e6yz.com,TXT,87
ffh.6uxyuxg.jieavx645.biz,A,60
x8ykl59.net,NS,140
o7q.bp0q87uc50.pwbqu9tv8v.com,A,71
hzu.jmcl3grgs.net,NS,31
jcca14f.co,MX,213
bav.tr1m.co,A,66
jp7pbme.rcljjxd.com,CNAME,77
0x8d.twobi.org,MX,214
wji02rg.info,A,213
718i.com,MX,84
66t23w.mngtmu0.net,MX,169
m0triom.u5m.9budf.biz,MX,166
sre6dks.io,MX,143
nvh.uvd.info,AAAA,194
hn2.lkjoens9.biz,TXT,127
42l.eh67frmw0.64ky.info,CNAME,134
.xyz,AAAA,58
s9jsujv.8mxwt66a.info,AAAA,165
90hgpxiq.x1ryewv2.rlb7n.org,NS,205
ur9vj.nouw4q93s.net,A,73
.org,A,191
kf6ga3.ubq99tb.io,MX,39
g3rodh.biz,AAAA,67
9ch9wy.org,TXT,138
ge4m7gqumi.biz,NS,250
.co,TXT,126
.biz,MX,249
.biz,NS,125
ria.7dgg3gv8b2.io,MX,234
3sx7o1xqe.xyz,A,72
l5w.2r52opu8p8.biz,TXT,52
p73h.nda.co,TXT,210
73qwjkumi.704e8z5.6gcda9.org,CNAME,97
p65etqqy0p.dverr.info,A,238
khqm0l.info,MX,219
832cte7.drihwzck.5gwuq.biz,MX,43
qvx1f.b9rirz8du.o07.co,NS,96
3t0ep10tv.oaddvyl2.pkevx.info,AAAA,74
moxb3yde.po2u.net,MX,228
.info,TXT,141
.net,MX,70
dyn3.biz,AAAA,94
lou1h.sfjoak8.dzy3qohw.xyz,TXT,141
cau2.60yn3vqxm8.qb0mxn1us.net,TXT,97
lsipp1u5v.io,TXT,202
9w8s.7ymjlre7aa.30egpvqui.info,CNAME,228
mmci1rt3a.qc68euv.org,A,51
u5s61cn.info,MX,52
3bt1i5.ga8zyj.info,TXT,197
.xyz,AAAA,177
pfnxrp.llyokb.2wzkm66g.com,AAAA,51
r2ui7qqv.o7zxr.zwwhb.info,MX,157
.biz,NS,243
.biz,A,35
mnwlgvy.czlh7.zwbm04m3v.net,CNAME,234
h3ac.net,NS,130
i7qktrig.net,AAAA,100
gcmf.v9g659v9n.wd54.org,AAAA,213
hraq07.2c2t4vvzpg.org,A,243
.org,NS,191
.info,MX,188
n9fsyf.49x5nj.info,NS,209
l1dqrx9wy.co,TXT,170
4gqvtflbg.io,NS,162
.org,MX,35
2690zo.net,CNAME,75
uy0p2s61p8.824ecj.xyz,TXT,89
.net,AAAA,151
ai20nj0za.rbk8zu1b.xyz,AAAA,85
9glsr466iz.s4t5d8.jn5clb.xyz,NS,89
5kwjdjl.b57d5lq.xyz,A,167
nh4be1ju0.8ahp3ph72q.org,TXT,54
07ztpvg.o90qotg1.xyz,A,197
7x9vliuh.biz,MX,91
ssw77y3x.aiy7qyr3vw.dmp6.com,MX,243
.xyz,AAAA,94
4zcr093z1a.s09avz.f24gu.biz,TXT,205
.net,TXT,45
0kj.rgmm05zt6.5pel1xku.co,TXT,243
b3f8sbgk3t.k8hbd70m.4gbm.info,MX,139
2m0o3uwh.2tt56r.com,A,112
vds.nii.exoq.net,TXT,214
.com,TXT,138
f8kyt0o71.flm.afpb29dj8v.net,MX,228
i2ei0u6.info,NS,100
.xyz,A,83
41d1yj562.sor8p1onk.co,NS,49
53lh9.rtt.2alg2jd.org,MX,129
m11.io,NS,247
16druqqpu6.yn9zgu979.biz,A,139
jl7ztyko5.co,CNAME,152
.io,NS,85
.xyz,A,153
nkp513ak.piw.79qlnawpap.biz,TXT,215
at5.ytqzt7.com,A,109
.net,A,114
.com,MX,248
nb64yev97.mjnhg1cy.biz,CNAME,182
g8gmu.biz,TXT,85
butnj.zf2c1.xyz,MX,70
87g93o9.ipbj.8zj3e.org,CNAME,218
.net,A,207
.net,NS,52
h0e8rm4.io,A,215
.org,CNAME,221
.io,NS,200
13j8.9dfu.info,TXT,95
lg8y0b.bdmdw68j.2otveztzku.com,AAAA,121
.com,MX,236
.net,CNAME,62
26lu.7afuen4.1a3nmtg4i8.net,CNAME,250
5zut8k.net,MX,66
k3qalryt.co,CNAME,67
.xyz,NS,175
foqwxe9g.mq98ajd.biz,CNAME,175
oidkr4zn2h.5t8heay2.eyzx.info,TXT,79
fz06d.io,NS,60
zczyo9602o.kpcesyij.95zjyv5ne.io,NS,67
ejbva8wg2.com,AAAA,218
.info,MX,123
.org,NS,225
08tl.gjpaztuyfm.1kjkc19.com,NS,71
chlsu.mx23du.qdgxd.org,TXT,147
.co,CNAME,50
ublb91h.47syatcq.net,MX,56
cm4.2c2.net,NS,93
j9h1ptv.vjeq6o.com,AAAA,146
ksnp.fkiit93.com,CNAME,250
s3pgg6d.biz,CNAME,108
ekmcey1kje.behjkq4uu.info,TXT,65
q9t2suhw.wvn.hjleapu.io,CNAME,237
7vw8w.xyz,CNAME,130
d8l.27mr.3nhwppjhml.xyz,A,85
ijc.bvepo5.1izxayt.xyz,A,133
teo0e.biz,NS,150
.net,MX,211
qfqa2pd.org,TXT,37
z4zy3m.l198kdzdvp.net,MX,48
xnbxhxn6.m9otleddv.xyz,MX,145
18xi4kok5.37hapbxb.uxfglwb.biz,A,54
xmuqge95fn.net,MX,230
q4bnfoc3b3.xyz,CNAME,37
pwbb.x3yu6hh4i.biz,TXT,161
.net,AAAA,191
csdh.ji26zq7.com,CNAME,52
eje0ka.info,TXT,177
c541fx9uyr.info,MX,106
.co,CNAME,59
aurghl6.xyz,A,134
9hx.85z.xyz,MX,109
.org,CNAME,53
.biz,CNAME,49
c3gf.h70nrn6e3d.16w9.net,MX,145
.org,TXT,140
tyic.st5.org,AAAA,207
6751.x7vd.net,CNAME,203
5mxrnk56.2yb.fg9k3e.com,MX,164
.org,TXT,179
euod7j3p.xqpaft.net,NS,208
.com,MX,71
1uflm95b9.82cenav.net,A,150
blzhp8bbr.qqmpx5.org,NS,113
n0u7l.co,NS,80
t8ey31.info,MX,240
7qxz15.xyz,NS,123
tvuxp4lx.3k8l7qq3ga.4n3ncewdxd.xyz,AAAA,177
yo76ww.mrqqj.com,NS,197
6wddr.vvp2.jm51bv14bc.com,A,155
.info,MX,68
i2d1pd86.tzjqgbi.com,TXT,53
zg17zbj9.io,NS,102
pcr.xyz,MX,119
o5ip.8uh7et.xyz,MX,222
3d4.8k3tv0s0.io,NS,207
x411un.12v9dqb.net,A,165
.xyz,NS,222
a0ud.ayhjcy.dk8izrc.org,A,117
wnhoyt.88j7u4r2y.xyz,AAAA,169
o6ghnl.29qou8l0s.com,TXT,123
1zh7aooh3.w8zn7p40t.info,A,40
ym4x.io,NS,211
jgs2rc.co,NS,226
y4vx5w4nqd.5wcq0p.adkm.biz,NS,143
c3buuykl8h.xyz,TXT,244
.co,A,228
i3tsi5zd5w.mk1fty.9ouw8xyj5j.io,AAAA,96
rfdw83d36.org,AAAA,115
3h57i26.r10.co,NS,120
.co,CNAME,180
5ct9g3e04.7f02mgrecw.hf3f49vtgj.xyz,AAAA,36
gclo4.6hk6y.org,CNAME,119
euia3w.573m.jck.org,A,120
.co,A,150
p5uft2.moaihp0739.ly4g631s.biz,NS,105
bbcstyqzes.l7s2cxu89p.net,CNAME,46
.xyz,CNAME,51
.org,MX,51
1d95dvw.info,NS,224
ompaks9o.biz,NS,248
.org,MX,49
3a6.35a.net,TXT,58
66bjrb.biz,MX,146
.io,A,235
qlq.org,A,175
j0mzs.hzvt0b.com,CNAME,39
hbi0i.rb1z.ymw.info,AAAA,166
rxuf3.org,AAAA,128
ngynkkgkwq.co,MX,105
bm3xuije9f.xyz,CNAME,234
lrlq6.biz,NS,122
bsh.lc8tb04.com,NS,222
cihbkv.47lo.co,NS,41
ix6.jqcephz.03mvc9h0w.biz,CNAME,49
tyzj.org,A,247
ktxtvpnz.42nbgh.xyz,NS,119
cy9.y7lstkjsjt.org,MX,68
eaowawy.macy1.co,NS,160
.net,AAAA,58
j5l81e.yqdq.cz483e.co,AAAA,147
ea29eg.co,A,33
0n2mi2.5qq30uc8.net,TXT,203
pbpj49zrfu.igayoy4.com,AAAA,145
6s25i2qe.n5yy0.w9joajql.biz,NS,164
hw7rg0y.io,AAAA,47
drqd1yqox.k0e4.zpb.com,AAAA,208
rdqzmgch5.lhzs3yo.com,MX,149
.io,A,131
2gwoj0.dt3g3aw.m53uugxg.org,A,34
7b1xfv1.5l7sl.org,NS,249
.xyz,AAAA,121
3vhiq6os2t.net,NS,34
szbj77t8.57dgij5wt.co,AAAA,91
zm68iylind.y1918kgri.org,A,134
izpi.muct3iri.lgljim.net,A,137
.co,A,103
44py7xt.com,NS,177
i6694v.bz300vwc.org,AAAA,207
.net,AAAA,202
54as1adh.ur94vp.qik3sowdr.xyz,NS,86
oe5j2ub0.tcejo.vsfpxy.com,A,231
mtxdyjvs.iwykfw.co,AAAA,199
7hr.5ar2rfb.vjodi.co,CNAME,111
3drjgf11h7.zkqomc6.rvh.com,AAAA,146
b6b3.0rqk.xyz,A,221
obkyctcv.xyz,TXT,194
.xyz,A,39
cbh99.xj0.6li9gllu.info,NS,180
2i35.65qf5cy7sg.grq3qnn.org,MX,64
wcl.ekyuxv.yztdouuzi.xyz,A,36
.io,A,135
.io,MX,232
.xyz,NS,235
iryok.biz,NS,166
.info,A,210
k1ux0k.nvb4.txkk6p.biz,A,244
0aag97.net,NS,201
hi8fodwm.biz,A,112
.net,NS,44
nvkx.vgertr.org,A,207
l41ughp.cn84v6bup3.88hmmm.co,MX,97
v2nc6562ug.rsn.cpv0exk8.com,A,208
5j11n0tj.org,CNAME,96
.net,MX,39
arnymvmcfq.com,TXT,74
.biz,TXT,54
cl4.co,A,38
c2z0w1wv36.0orp0s3.55xc25o.org,MX,89
a7c.9pnu.io,A,199
8wfc29.adt461o.com,CNAME,212
g16x3pe.7fys.com,AAAA,164
9m86b0.kg49.co,CNAME,223
egyn7ts7y5.info,A,142
jqfxf25p.net,A,33
n9gg18y.net,NS,148
.info,MX,190
5gbmfn8v9.uv7x3oste1.biz,NS,162
in87u2qs.syeky.org,A,109
z9gwsm6.com,A,95
lpxkf5h.qsl9.com,NS,209
d4rnupu.138jmdnp.org,MX,75
svx4uy1g.info,TXT,184
.com,AAAA,46
8r5bypig5p.com,CNAME,242
.co,A,48
oyfz72u.tzu23s.net,NS,53
qgx.net,A,93
.xyz,TXT,138
06tw7r.net,A,176
whc7s.zn2jduijz1.d4q8zy.xyz,MX,196
7ppv2427.com,MX,147
.net,TXT,84
lv9qhh.263a.com,CNAME,235
.io,TXT,114
jnl2jl3.j2g2yt4z7.co,MX,47
aiwf.com,AAAA,161
bfpxnzjw5.am57rghu2.p1o7o50z6w.org,TXT,101
ltcn3.zqxeo2pto.sax.com,A,147
2ir.0q3piv7pd1.info,TXT,188
a0z5ulg.com,MX,102
trc.30g96m6.qxlg.com,NS,136
gwk1qpi9t.0wvjsaw3.biz,CNAME,52
y2j.co,AAAA,95
.com,TXT,43
.info,NS,106
w2k5dl5kf.org,AAAA,53
uui7vpp33y.io,NS,62
xnytke3.hrn.xr5dtv.biz,MX,95
9qzi.co,A,194
6ym0yytt0.1aq5wr.net,NS,238
gwbs6wk8t.esv.2subn.xyz,MX,196
