domain,query_type,query_size
7bdd3f.8lfaih.rsqs.biz,NS,99
kuz.oj1gvti.info,NS,156
howard.biz,A,106
BHiVUxNR5f.sEe2gfDkCQ.XFLobRSTKC.o6INGC1.data.org,CNAME,106
solis-vaughn.com,MX,162
hernandez.info,CNAME,64
silva.com,A,223
green.com,TXT,71
williams.com,AAAA,204
villa.info,TXT,58
pLQ6S3I98b.fBQvEJm6km.AtiNBPU.tunnel.com,A,58
p5rLDXSiHq.CXsMw0pPKR.RbwPbySvCz.zTPeIk.exfil.io,NS,163
baker.org,MX,109
mzzzojr3.w25v9rd9.z3t8n.ulsvhz.info,A,133
terry.com,TXT,206
king.com,CNAME,238
5BFCEgUkyW.I2OW80aaGu.UaCf5.tunnel.com,CNAME,211
brown-york.com,CNAME,104
57jk.1po9.online,MX,72
simpson-alvarez.com,TXT,224
mooney.com,TXT,117
si866ezp.a4hk.844lvbge.info,A,166
pierce.org,A,59
dyer.org,MX,74
thomas-rodriguez.com,CNAME,166
2768d.ktz82.je8efr6.biz,MX,183
hopkins.net,TXT,249
kane-stone.com,AAAA,247
EwsnbMskE0.ERZvUAgNY1.8VGsBuBxsB.IdFPh5KfP.exfil.io,CNAME,179
schwartz-campbell.com,MX,117
FuTCC51VmT.0gvO0nlc1Z.WCK.tunnel.com,NS,174
davis.com,TXT,183
LSQTNxFQST.N2m03KKjbJ.77iMSIt3PU.xFMEU9d.tunnel.com,NS,134
ojiaRvettp.P40cewVqqG.wSuY0yo7Hr.L9EiW4S.data.org,AAAA,153
VkHAwUA9dn.98reMmS3o3.rVaCAKElEP.6iWxD.exfil.io,TXT,148
3sbuf.cha.xyz,TXT,172
rXIVxQczxU.oHDXaG5GGw.VjEHnbcpUB.iiP1.data.org,MX,56
berry.info,MX,245
a4VpIvDrjy.PQRfmstdFp.rQrgOx3PbX.LZn2m.exfil.io,CNAME,201
98s.e8h4.u9d0v.unvh04.online,TXT,195
T2pEkZ7OgP.77o3cV4XtR.fjnutW.exfil.io,A,57
burke.com,TXT,74
russell.org,TXT,51
l2hkb.j7eqwep.kxk3zfp.s9o.online,A,111
garcia-shea.net,TXT,65
smith-sutton.biz,A,82
ztt.r7tb.ulfqoth2.09xnc79j.xyz,NS,53
YaM8nHhVvD.mo744tgyf6.Nrj.tunnel.com,MX,84
idxLpOqwxg.PtleVm78XY.QDI8w3bdzw.wSS2o.tunnel.com,AAAA,124
Pqh5GxgdxX.LMDjYyTaC8.wL90Q8JO3f.mes.data.org,AAAA,209
simmons.org,A,77
nguyen.com,A,103
moore.org,CNAME,248
olson-morton.com,CNAME,69
clayton.com,AAAA,58
4sf.56iog08.c7x0oexy.biz,TXT,138
roYcR5HfW8.jU4VJSAFOX.WjFoN6GQ.data.org,AAAA,235
uh87n.yo7sx20.anq.xyz,AAAA,163
q35a.byte.online,TXT,67
7MlyUV1ZKc.d3toWeviNx.uU4Bd.exfil.io,TXT,164
05x2fcuc.n1gn8i.biz,TXT,31
ortiz.com,MX,133
5m6g8jab.tc5ek2f6.info,TXT,59
xht.mu6b.j5il2o7.x35.biz,AAAA,175
clark.com,AAAA,161
z3p4a1DDaP.2kNSZhy0nz.RHtufpvcrS.N0Sl.tunnel.com,A,189
black-nelson.org,AAAA,166
dVdiNGAwaO.GVTtTuRzXB.wH8FRe.data.org,A,66
koau4.ykisz.iyzuez2f.xyz,NS,100
2yFtvtbvzF.1NJlizC8r4.yT1kk6kU99.Bm8DZrQ4.data.org,AAAA,87
RzY5jTA31y.ncZEABSuWi.tunnel.com,AAAA,187
x1i7r.g4rmb.pbiwkj7.jb3b2.info,TXT,200
patterson-bridges.com,NS,234
hall-bauer.com,MX,138
coleman-adams.info,AAAA,60
n8gG5nruhr.Egs8VArEoN.J6rimKCuio.R.data.org,A,192
4h25mo.pydj.tcc.6w8a.info,AAAA,182
shaw-maddox.com,CNAME,237
johnson.org,CNAME,205
TkVKPaDoq1.Pd4EPJjpCz.h6GT58ue.tunnel.com,NS,154
VLUuUacaE0.xc8ke9oNYx.tunnel.com,CNAME,219
atkinson.com,MX,75
harvey-harrison.com,A,245
8Hl2kPbU1h.gOF7ZD7jT0.6pCOxLHJCr.N.tunnel.com,TXT,240
j76AhgJ8AY.902I7D8C7p.R2bcLpf.tunnel.com,TXT,70
mitchell.net,NS,132
gilmore.com,MX,158
lawrence.biz,CNAME,130
vJQUgGSXHK.nKcBzaagj8.yX.exfil.io,A,91
nygqvn9.2eu5imce.p7k7tvnh.online,A,111
AeEcEyltn8.FQG3ciwpix.jvD0sMLMMk.9Z5veb9.tunnel.com,MX,113
ptm0c6teqP.xxmcfhTpYS.RBhzFWQS9o.R02FDU.data.org,TXT,41
uakSnAVERi.VWfxOFv7rI.wWxG2DfVIx.WQ.tunnel.com,TXT,220
foster.com,TXT,208
gonzales.biz,TXT,188
1klt.74bv.b8r.online,NS,222
r8lua.fpk84onk.m1cjmh.w9gyea.biz,A,155
wl7buwpp.o2jjp2.8he.online,A,218
pLogr6cz8c.2BkRhsSqeY.wi9UUlp.data.org,NS,210
bowen.com,AAAA,237
wheeler.com,CNAME,132
68psoca9.7q4ld.i3z.xyz,CNAME,59
v76cam7o.ceh77k0.7wkpyp0t.info,A,226
wTu7Krr75s.PaWINMehaD.u0AB1YpEd2.C.exfil.io,AAAA,116
am2HDoDCcV.M6YQiSQIto.MDL3YqikBg.oibBOfoU.data.org,MX,124
SwBZvUN4rs.xFbh5nWGgJ.eiuFrUu74u.gFK.data.org,AAAA,30
3ht.nx4lj9.w9l.hw24ro4i.online,A,199
weaver.biz,NS,234
xBXAxWPPQm.VDEpGcdvsS.QZpqsz1q5u.data.org,CNAME,98
harding.com,AAAA,230
hamilton.info,TXT,124
rxug26a.zmd9aeba.jvm6.mt7w6.xyz,NS,225
Z7azp0OLoj.4FQIUOynkD.LUR.data.org,NS,128
Jt7CMnHpFe.HZvFhUil3e.x.tunnel.com,NS,107
ejrwg.vd6758m.or27.efm4d.info,MX,126
medina.info,A,193
ays2Pe9DmH.u2yzfTAdjP.aXTu.data.org,CNAME,98
clark.com,MX,162
flores.com,A,113
EZZkOko4A6.gMksMWYn8x.DxrwY1B.data.org,NS,173
MlIzExYZ6y.hNcU0t3VhF.EsoiWSds2N.91OEzVNuf.tunnel.com,AAAA,145
HBXfFhYKpX.AMzxyTYJOB.KQp5RWEaEU.qDdIz.tunnel.com,A,234
zo7.8hai.kkoq.xyz,NS,142
xblcs9.cgxk.yqyk.online,NS,155
l4zpcmw.q35e.online,TXT,88
55nxsfi.jx8.em27.6vop5.online,NS,191
vq19lw.yaos.j2e.1tb.xyz,NS,54
rhodes-luna.com,NS,122
hlu2st52.q2i8.7vp0zqe.biz,TXT,30
holt.com,A,236
pjnio2.o29dndag.kyg.c61zsd.biz,AAAA,89
q5g665.1fvfz1.7n2lv.0dz.online,CNAME,191
richards.com,A,172
NQd5k0ekYh.jhcdPcQYe9.jMjCmOM3ar.AbPMtmX9.data.org,A,241
benson.com,TXT,190
nichols-williams.org,AAAA,248
2fbx0.2214pqg.c8127hoq.jddi.online,CNAME,208
green.com,A,154
morrow.com,CNAME,61
HrQbShc7NG.NtZzTHZ0rR.ZP2x.tunnel.com,NS,38
7p3l9.tbev.g3fuxlld.640td4j7.online,TXT,71
VfznwSJdaI.DIZQeRi763.ubzbtKgSVY.jPexm0.exfil.io,MX,231
Qs46DxdDe4.uoLn2ahbbc.m9D7CbAbPE.Ul0KRejo.exfil.io,A,186
YBStzAY8gz.qS763DOxkL.FKZo22FuGT.c.tunnel.com,CNAME,71
5KNmHWIzgp.qiszpPW5Ec.6kNS1e.data.org,MX,161
k6we5z.3p9f6m.ybtjs7.online,CNAME,65
nEo2dag1dF.dMYfvooEJJ.e2.tunnel.com,CNAME,199
EWhemUBweF.nGioBbtQBP.OS3N2urds1.afXqVJL3A.exfil.io,CNAME,202
rava81xw.amq.biz,MX,216
g7sk.1m2d.xyz,NS,177
2OsJcC4Y7k.yR9ED0SOZc.Vxql5.exfil.io,CNAME,35
y7bpgaq.bcti3k5b.346h1oy.info,NS,207
oneal-stevens.com,CNAME,199
kim-barnes.net,MX,47
reid-flores.com,MX,228
olson.com,MX,37
V29FewEOZq.gHSdhci7T4.nULUteMirn.wEdkIdM.exfil.io,AAAA,125
mcdaniel.info,AAAA,73
xTgVZjgRgg.udXut1Ys2s.kDsgX.tunnel.com,TXT,230
fLXTpY2ON3.z1vIoNK1VI.exfil.io,CNAME,68
chaney.com,CNAME,218
RcvKkilua4.PNshTClfCY.e46ziNIkPw.Vw7tY.data.org,NS,80
Dl5MOtTrUQ.K9Dg2VUIBn.rS4MEsqWM3.RYbuhBS.tunnel.com,AAAA,62
garcia.com,AAAA,72
9puiuw.h8qpc.biz,CNAME,178
rodriguez-gilbert.info,A,139
williams.org,CNAME,147
6fc8i0yc.eyv.i33blx.m2io.info,A,192
turner-martin.com,NS,95
west.com,MX,131
miller.com,TXT,183
6vmbjv.ugkt.gpcbkj3.xyz,NS,82
hanson.com,A,135
0wsg00d.5012t.8pprn8.s8d22fil.xyz,CNAME,107
simpson-gould.net,A,194
5htxdPIyGU.AiL54wTbwR.OvqZEv.data.org,CNAME,95
mmEDrR91N3.Whhc2952gi.bsZ63e0H6D.VBs3S95t.tunnel.com,CNAME,232
w1m5zar.yhltsc3q.biz,A,117
rush.com,A,198
zcml.fixiszrx.a5awyaa.biz,CNAME,163
ZbPqZziY92.6CU7OIsa9l.YdKZoKprKQ.UmL7JcW.exfil.io,MX,57
v18swj9f.cc9.w7e5.online,AAAA,37
bauer-smith.com,NS,41
morris.biz,CNAME,204
xwozuikm.cftx5.u6io.info,MX,246
qceh300.9yjn0us6.xyz,CNAME,148
5hmo.voj0qno.h6ac8i.biz,AAAA,104
m80kz0b8.cih6.fe9txwcp.xyz,AAAA,72
hrv.l8i14.online,NS,114
0lrbe.ow86t1ni.xyz,TXT,92
ZDJVaIdTPC.o88vmo7XiG.arbMvpeVsV.H8TBZM.data.org,AAAA,237
l2j1h6p7.tjp588cx.4d5hiv.info,A,220
sullivan.info,AAAA,131
pierce-scott.com,CNAME,132
lCdAA2vSDF.Tmeu8R8hno.MmW.tunnel.com,AAAA,103
but8yqn.mec.pez0.biz,TXT,158
dhkftis.s4hp83g.pqx.info,MX,112
thompson-chavez.com,CNAME,139
sEJfL095Ij.usMlfB5dJT.FKenYnRlZf.FU5kUhlVU.exfil.io,NS,247
PVI7Njgb4D.hw1PW9lTjJ.OZzZKN.tunnel.com,TXT,93
7p527.ucr.gvzvl.info,NS,142
h16snm.m65261.xyz,MX,67
brandt.com,MX,223
3sm.9njci14f.ddl796jq.biz,A,79
jones.net,TXT,226
XFR0WwojQZ.jMw1OgCDr8.GF18N226EA.q.exfil.io,AAAA,183
v63a4.aoy70.ty0fx6f.7jh.biz,CNAME,118
uzp3etv2.2t9.biz,NS,108
qdt.2dy7k.xyxlu7j.hve89whv.xyz,A,126
w8ruah1.bjdj.online,NS,55
5XVcF0moEE.O75cjderoU.H.exfil.io,AAAA,79
CKgYvosIzs.3T5M5Pws91.T.tunnel.com,MX,36
sx0dNMOZAk.sIws0QZVG6.iboltGr8J4.2es.data.org,CNAME,152
day-beltran.com,A,127
johnson.com,TXT,175
n2j0hwc7.8i9px0.ud4uu0la.sw5gx.info,NS,227
wylptgoe.ox8.info,TXT,83
martinez.org,NS,230
RO3AEnyJFW.8ue3NWDRPp.nNX2HuZPrd.jT7RnM.exfil.io,AAAA,92
tqny.yl67lh5.c4q.online,CNAME,229
B4r5c546Gs.SF0gwDvKsQ.AP9gXiGnxA.vXQFyiAfE.data.org,CNAME,209
dQul0z38Dr.nBm4XORjie.R26G1J2guq.data.org,NS,188
w1fo.uey.7ld.9bop.online,CNAME,84
DhNh8HIaal.MdPvQfblW4.hKnmAqQxHQ.P.tunnel.com,MX,249
S3LECWCOjH.ApIL7PX5Rz.54X3hI4eDT.bJ9V2IGmI.exfil.io,TXT,193
f7j9.x9jlm.4d2u624.aozk98kt.online,CNAME,190
gonzalez-chen.org,TXT,166
fcs.pui9sm8.info,CNAME,75
0k7d8dm.o2o42uml.70sg0.xdec.biz,CNAME,58
reese.org,CNAME,210
ohkj.n47t.esioifb.bqeb55.xyz,MX,189
good-snyder.biz,MX,71
2q9hrxi.n94oy.qch.dtszn.xyz,NS,45
flores.biz,MX,182
gonzalez.com,A,209
hernandez-valencia.org,MX,45
jggkx.x4h.info,CNAME,161
00dri.rr2bjtu8.info,MX,98
tzNYwqZRoK.IKSna4xa4J.0p.tunnel.com,A,45
OPNNK8HIVX.NjdktLKECj.nvGCykgsS.data.org,MX,49
74ec96.er9.m4tv.biz,AAAA,186
tc8phw91.jv6a.46mpioh.xyz,TXT,207
1dBtq7utxp.JHL3Nr8aCG.ZAtfaIJjpK.kze.tunnel.com,NS,209
k2jki87n.fr46o.3gt3za4.kkx8.info,NS,33
brooks.biz,AAAA,164
guerrero-russell.com,AAAA,188
stanley.com,NS,198
perez.com,NS,215
1qNjtXZCFF.F0Tgatsw8V.O5TO6puExJ.tcOWIwn.data.org,MX,206
s8ezix.sdkzbt0.2jbbv.f35tw.online,A,71
q889.8o7wn.xyz,AAAA,108
7rs.ijvs1jip.8896qnaq.xyz,A,143
underwood-benjamin.com,AAAA,200
rodriguez-martin.org,MX,30
0rDXn1jR6u.pWV1m3wqqg.rRG.tunnel.com,CNAME,153
dronmavg.f0k.xyz,TXT,162
6JCKkVGccp.8rVOAXF4Kr.7bf11.exfil.io,AAAA,36
QgrqPirRas.NPTAwnQdIp.Ux.tunnel.com,A,38
johnson-martinez.com,AAAA,32
martinez.com,NS,72
york.net,TXT,121
EARUvW09BQ.mvJyOONIfT.cpMvI8wgFg.IZrswqfVW.tunnel.com,TXT,104
mz1qu.6582s2.xyz,CNAME,175
XvcYc0VDS0.ZE5NJeZYA4.pI205SFw8a.Nr2REouogE.tunnel.com,NS,73
bSDUZm9nHc.ncmt1tG2LY.Vu7NPf3cSk.fllwA.tunnel.com,TXT,128
wright.com,NS,184
marsh.net,TXT,53
otzel1a.pz5.0zz4w6kd.biz,CNAME,128
mendoza.net,A,95
tytbo24l.eokoka.fwbf.xyz,AAAA,120
G3R9ZnacMN.6ReaeNIwca.55OL4ZdeyA.xH3w1L9cdd.tunnel.com,TXT,140
tfl.oesh6uj.online,TXT,63
merritt.com,A,228
v3fh0p2.9h0c7.info,CNAME,150
anderson.com,NS,211
villegas-colon.com,CNAME,122
rose.com,CNAME,111
oconnor.com,MX,50
Mm2qiQCl6W.iJjFap8S5K.YjRpRT6HRa.okmmQY.data.org,MX,228
spears-brown.info,AAAA,144
htd7m.bgjnqe0j.si3.bl9qf.xyz,A,145
th6s6cOFKp.ARe6lUfNDo.jkuqkzYzWl.sBO.exfil.io,MX,183
smith.com,CNAME,160
aCE26wYmNc.BCwMpaTrrs.OOYDfcf0tu.oQiB.tunnel.com,NS,159
smith.org,CNAME,50
wells.biz,MX,76
johnson.biz,A,36
993oxn.t5q.d4io.1hu3gpwj.online,MX,165
lee.com,A,147
oLRkPKcgfo.uJ56DjE4Hd.lLBshJfA6F.XjTIlL.data.org,A,240
yberp.cgrkzide.online,AAAA,85
j992iDnFc2.JwSLzH2bz7.MB4djIoWzs.czKvzqDL.tunnel.com,TXT,81
1cz54es.hon518jh.rqw0b13g.xyz,NS,221
0qh4a.2rm.lom.kmtcg5.info,A,66
jackson-wilkerson.com,MX,181
f7d76gd.i2av208d.2sysu.online,MX,53
zUyG997zX7.RX6ex8a6Z9.doS7vv5R.exfil.io,MX,135
sRvHw0P4C6.hfpXUOrdnV.LATI2kP2J.exfil.io,AAAA,97
mde.n9e6yjls.c262ke7.xyz,A,56
moreno-jensen.info,CNAME,203
noron.ylzuk8ia.y9zi7a.biz,TXT,96
YQcCXigjZP.h3ogUyeD4b.blFUs76awe.Ww.data.org,CNAME,184
l6y7rp.utd8.lxcf63x.i2p0un.biz,TXT,151
rL65hqKfri.HexeNZzAbg.o6bdv76bEW.JTNs7O.tunnel.com,A,169
williams-ibarra.com,CNAME,237
RxcRyvAVnL.TQ8CqIic4Q.5n.data.org,TXT,152
o2a3db9.qnscek.fg2.m4n1r.biz,AAAA,111
kr7f22.vr9.nwpb9.biz,TXT,54
si3.ukfgh1b.biz,AAAA,243
6WMsxK9S3e.T1yNkK1kEr.QHXBTaXrbB.VR9tQaMuFj.data.org,TXT,215
ouyp.b9s.skxcpq.4bz7.online,MX,54
bwHPdZ5Tze.tC7ff2xGLu.Hyqwpf1WGo.sqXph50N.tunnel.com,MX,97
ulhpa.rj7kj273.spti.t02xyv8y.xyz,AAAA,221
orr.com,CNAME,132
thomas-thompson.com,NS,160
381.tpfda.16zerozl.info,CNAME,237
lDpTcNTcDK.Vo2yMiZa0r.bOkcgNti5E.C.data.org,TXT,59
YntVOcKqrU.mwviHJhV4d.QheSstqebo.u.tunnel.com,AAAA,158
2M78t1LPXu.bSOds4RSJo.5V.data.org,A,195
chandler.com,NS,219
pruitt.com,CNAME,174
sjv2xez.io2vu.pl5c.lznqss.online,NS,102
dV3TG68kph.YU3SjDjBNl.2a1ltSvAaS.aKRYUfftH.data.org,CNAME,100
a7e4qs.gyvaaj.0kviyq.95x521fo.biz,A,158
359XdQZgg0.Ss52rnGuGU.CcGcr3QSWN.a5csX.exfil.io,NS,163
2qspb.vmrhn.online,NS,49
duran.biz,CNAME,208
OTPBAZOMnl.wGCLjVm9jN.fZdEF4.data.org,MX,150
hull.com,CNAME,51
ch1.o1ydw.biz,TXT,47
9wa4ozk.cdf.online,AAAA,144
jennings.com,TXT,125
ayers.com,CNAME,45
wt26.88j46c1.xyz,A,93
q6oin7.okfkd.biz,CNAME,238
craig.biz,A,188
cooper.com,A,101
EEbYdUhjds.Er15zM6GuD.j0HlOo3h.data.org,CNAME,49
doqpox.ppowuc.nlqvw.lk8.online,NS,56
ur8.vdpoqy7.c76.info,AAAA,37
ruiz-franklin.biz,CNAME,168
LSYIyMVNIN.1MlGr25wmf.VVFFL230Zh.data.org,A,221
oOHUdDrnWD.trqIAKp8I8.llPyINISFG.xyyrTpcYtG.tunnel.com,NS,75
8s1o.0awq.2am.uppf5v8c.biz,AAAA,37
je7nbj.44my2d.info,AAAA,203
douglas-clark.biz,MX,235
qhqAWfvI7V.bGOZecJAaW.kzYV8.tunnel.com,NS,186
UlBzBELGhc.2c8gO2oBql.xdxA7DPBat.wiF4QepB0.data.org,MX,178
cook-short.com,AAAA,142
U9GnlcBFDT.rc41KeGnZz.dQRsT4Qn.data.org,CNAME,153
6toi.bezfdb.9d8.info,TXT,91
fry.com,AAAA,172
johnson-duke.com,CNAME,35
4C6RSlTkv0.VnYJ2amatS.tunnel.com,A,184
king-jacobs.org,TXT,192
qke4tj.vrb6ajb.t9egm3an.pin8wx.biz,TXT,131
iwnh3ypd.bshms.info,CNAME,241
f0bhm6.wxbbb.fhiw.pp2lwe.online,TXT,35
i5k5o0u.7v03xz6x.3kfcw.biz,AAAA,145
JQ2bMbfmlR.McRZXoNG0l.UQOdIUG6E2.exfil.io,CNAME,228
EYyn5OKD7s.V2utrxkQzZ.g2eC9L2dqd.iXShr7LgZC.data.org,TXT,59
7dbu.i3grpd.info,TXT,197
jvpnm0.x84.dhuxhgq.5f7tc5sp.online,A,146
gomez.com,MX,190
I7zRJhVBIB.bCZZXpz4uk.xHWlm3wuEH.8hg.data.org,NS,121
perez.biz,A,210
rwh.6cq.yo1q8xkz.biz,AAAA,188
mabyl.xrh7.g72r5f5d.vtsrv2d.biz,AAAA,67
YGi62FzQoP.NDpodk4vI1.yp40x6wsE3.wIcqMiL.data.org,NS,218
31uh.3dlxh.ruy.gs6j5aq.online,A,112
hicks.info,A,139
scott.com,AAAA,150
vq5k3px.z722tal.sp7.0zw3kbyr.xyz,NS,51
xtc.cdmza2sn.he64qahs.xyz,NS,167
HLZbVXNTrP.NPYFVdGFSU.exfil.io,MX,35
uNAV7O7pPM.aUmdfN2czv.CoFMHYaI89.Ity2pxpPWV.exfil.io,MX,67
adaTHRTAji.fus5FlhkEQ.QAgUy03UFj.A7WNEnq3.data.org,A,206
0bv7v78.syky1y8.sqy04kkw.wg2z.biz,TXT,241
6HRd6A0PiD.3iqn2oSnON.Oh9.exfil.io,TXT,179
curtis.com,A,217
smith-velez.com,AAAA,124
nichols.biz,A,197
faj.9szb1.8s6.biz,MX,193
naw7ywp.hvh1.xyz,NS,164
dl1u.x7vl4dx.8dwb.4l0w88.online,CNAME,240
gsrcu994.9cr.av0fxso0.xyz,CNAME,196
moody.com,AAAA,218
u7UM0CQJpK.ubzojysyr6.VLZFkuU6pd.W.exfil.io,AAAA,208
meyer.com,TXT,78
ZJg1Y3i2e1.zHNQgPAeqA.MYHYjekEvf.N4p17m.tunnel.com,AAAA,173
brffsd9t.mhib.jdiapn.xvi.online,A,193
UWVCABAXd6.FKQQZqjt6b.3EWmGu5YwZ.cm.tunnel.com,A,177
porter.org,CNAME,214
jx6zv.7m8.aogc5qo1.2elqbq.biz,TXT,190
Ca75wOT6YI.GqbL1vaeIc.h5unE0.exfil.io,TXT,103
oMcDXl7Fhg.xRouMxSmxN.G0I8lv.tunnel.com,AAAA,98
D76FhjcfNc.xeK08UwbPR.hmLML.data.org,AAAA,171
0s5l8dox.ql09gt.xyz,AAAA,180
og5p67ud.mnf3.ig1j73g.online,AAAA,206
nelson.com,MX,165
xI3f0wySGf.wmIiXgjEmS.PCl6e29I.exfil.io,CNAME,178
0UjaVrwHQB.8Mzlir005a.oXitStDTJW.exfil.io,TXT,114
zk8.cafa2.vt0yhk2w.biz,NS,231
morris.net,NS,97
vninalmo.mna6sp.uuat.online,AAAA,97
c4pzicz.4x9e.t5kr.biz,AAAA,113
gonzales.com,NS,183
uyMiTa05IU.bW3Kom2LAd.rlrp.tunnel.com,NS,62
Abe6Wsvggw.SHYU5RAaNi.o3czzPfSpL.6YI0ZF3z.exfil.io,NS,193
I0GelLmRuq.pomTggIgIR.vF9HCG9.tunnel.com,MX,61
B36AColX3s.dtXbgKRsLg.kVtDJhN.data.org,CNAME,180
burton.biz,A,230
griffin-thomas.com,NS,174
XAg8KvmvCZ.WxailxnMwS.nwW.exfil.io,CNAME,56
gpE4Vhk0dj.L2Xfwbo0em.v3oApZ.exfil.io,CNAME,229
walsh-gomez.com,TXT,194
campos.com,AAAA,80
richards.com,AAAA,194
XkVD9VKFXU.21IJt1g81H.Q.tunnel.com,TXT,157
jrcGyRKxNT.APX1GPjTpf.OmIO1LAKlP.M.data.org,A,239
532s.2ishl8ho.8zlpf8n.info,TXT,138
adams.net,AAAA,76
DMoUB9a7R2.TzZpZGfQQg.VS2T1V26Xh.data.org,TXT,191
27izbyb.phdyvb8.wmipjr9.info,MX,102
7HSWjw2uxe.y4OrBuJ0IE.61b7H6furO.BnUu4TlkmA.data.org,NS,145
udduiUmJL4.ood43fl36E.exfil.io,AAAA,85
walker-king.org,CNAME,105
benson.com,A,104
9VflIcmzLW.H78cbNUBbD.NuvVOXMg.exfil.io,CNAME,214
w39R6tsW6L.pNWF5bUUU1.XsvZ.data.org,AAAA,151
bates.com,TXT,161
w7z8g.pa4a.3yc.xyz,MX,121
smith-green.com,NS,240
Lx1firO6qg.bRxVdj6Emp.O17d0MG.exfil.io,MX,221
jhmfza39.8ov592.6bnsa.ya8m0.biz,CNAME,143
3bw27854.iy7v.biz,A,88
griffith.com,CNAME,180
jordan-huff.biz,NS,166
r4dvgmg.bulg9rha.cg612re5.info,MX,142
stevenson.com,MX,162
02WgWkEC5x.We8qim6oAC.7Od.data.org,CNAME,44
khj.beb.vccsxgvi.xyz,CNAME,51
green.com,MX,146
frost.info,A,160
RCLyJ3ELwZ.g8zHGVhKQn.5.exfil.io,CNAME,196
alexander-riddle.info,AAAA,81
hayes.com,CNAME,69
bQ3ntNY102.nOOD49y7zH.pEL6.exfil.io,CNAME,236
m0o9fb.vqkf.21p77k.edv.xyz,A,50
robertson-byrd.info,A,158
yfr.fo68r4.35kyu.eear0n.online,AAAA,248
qb0.ivo4qun.69e.gqdw09j.xyz,TXT,33
garcia.com,CNAME,142
mHb770L9i1.XmUu8ApOOh.data.org,MX,186
k3B1k8msZs.VsJeJQGZ35.hQFeAiWILZ.tunnel.com,NS,218
rwoxj0.w7rf7v8n.xyv4mc9.r28dfh0e.xyz,CNAME,84
perry.info,A,118
9sxQdfDFA2.VihhqqaacB.o08.data.org,CNAME,208
smith.org,CNAME,196
hYivMWHrBB.qkNJL0SyyL.tunnel.com,AAAA,99
mrhabr4.sulxwsn.online,CNAME,95
arellano-ferguson.net,A,45
UXUkZC0aAl.5rgbpBchbm.eXB4M.tunnel.com,TXT,213
u8i.wwn1tf0g.online,AAAA,86
d3vjw.lnnywi8.biz,NS,223
LyP9NCao5P.CsAhJsPgv8.3ZSFZbPuM.data.org,TXT,152
pham.org,TXT,45
gbms4eh.pqwpfz.lvcnua6i.xyz,CNAME,148
jackson.com,MX,250
reyes.com,CNAME,234
holt.com,A,125
walsh.biz,CNAME,236
gik9pr.pkzra.biz,TXT,130
zz27.6wqqrl.rx2nce.zwsz0ta.xyz,MX,181
ij9l3r67.brh44abm.qoc.online,AAAA,55
7xJXPNMKkG.WISMAjkbUr.2MBpFoI4pR.data.org,NS,239
WbPmvtlZ05.7XQjTinUd6.xOs1MQzYtw.57uMRUn.exfil.io,CNAME,114
9617ci.v36ebnvl.66ml27.biz,AAAA,92
scott.com,A,113
garza-fox.com,TXT,77
ftz4hx8.jf3s.xyz,AAAA,223
kdQtzKeRBe.f7ONYq6jGZ.COfj.exfil.io,TXT,194
webb.com,CNAME,92
duqg0k.xhb1h2pr.w2jfcz5.gr1xpjh2.info,A,223
weber.com,A,237
davis-larson.com,CNAME,245
7mlfhnfmMx.uk0buuVmLV.tunnel.com,MX,111
CnC3gGK6YZ.ZF9DLo2IIk.gCG05ty.data.org,TXT,54
1Ml1nRPSGt.bRta0TZPib.Rg2rxQ8rFu.Fh2LJXS.data.org,NS,48
stephens.com,CNAME,62
bzd.jlzk.11xlh44.ekm5exjz.xyz,TXT,101
larson.com,A,86
ldlRiWl3mN.4p7bRkXIWO.zPSt.tunnel.com,NS,39
8ykmdpra.8th.vw9wpei.xyz,AAAA,230
kim.com,A,35
johnson.biz,MX,172
salinas.net,AAAA,71
beq4uasg.7vus9e.omwv.lbv93tkm.online,TXT,30
5niWwcw0mM.W3X3sxlP5l.mGBQ3.data.org,A,164
i8j2hxv.4v9dcf.u60b.gwk6yd.xyz,TXT,63
TmUJIVbZDi.TAeJVn6Ejx.dt112yKFgO.2vw.exfil.io,NS,227
SugzLBoj1T.cMfxmp2qdJ.tunnel.com,A,83
wilkins.com,A,97
2nf9bva.trx2.v68.evev7a.biz,MX,193
2glwf0jq.xptxto.p1pjzr09.qfx7vt.info,CNAME,30
4870vn.9e83xf.y4fytcf.biz,MX,41
dUl79pyE9r.83wW3rt0Fz.0.data.org,TXT,44
johnson.net,AAAA,38
iJ8D5JYJiX.UyxaXZVdx0.hyVo.data.org,MX,141
blake.net,CNAME,120
6rcUnUE0tm.BpYkmG53H7.6AY.data.org,MX,37
robinson-rowe.com,NS,141
59cl7jo.esjh.info,A,161
zk4.nun7ui.ol9rhl.md6bo.biz,NS,195
vy25a.8in16.b6li0s.ozok.biz,AAAA,172
8dUx9znWzB.0VyvEjsil6.4fdugpc413.Zkiz5ilv.tunnel.com,A,234
dx4l.3h0ngd.55lacyd.vrk1qmn.info,CNAME,178
drpw1un.2fixjp.f6p96imz.gpps.xyz,CNAME,244
ug8f2twm.b99sq.qtt3w.xyz,CNAME,226
Phkqn8WlyT.d83RsvwZIb.S2.data.org,NS,159
owen-galvan.com,CNAME,139
rose.com,TXT,168
ecuq5v.emvyb.u1i4.xyz,NS,212
