domain,query_type,query_size
byuCcdBF7b.QM7NWvpEjx.Bg8wRBENA.exfil.io,NS,181
IxPHR4L4WM.emYRjb3CKg.Q7GxqZeVvU.wK.data.org,CNAME,152
QIMqxkb6BC.meQiev3GST.DmLNkR.data.org,CNAME,146
fbBwMONp66.evCgwNMcxu.X9.data.org,CNAME,219
qz1mmyx8.t2x45di9.mup6u.xyz,NS,184
qI2jVB8G9y.ZMljqymBnp.kGlEZJovhT.Z1f6Z.tunnel.com,AAAA,51
FnkyYriv7z.v6JpB75xbb.X9mS9pdKjW.Tw.tunnel.com,A,161
m82k9O9nwu.3GDq7HcGPv.4npNJr.data.org,NS,77
s23g.u4ofey43.xyz,AAAA,175
3nC33F76Ke.S3qnKiP7Et.GULSHO38sI.mP9fnu.tunnel.com,TXT,134
j173yhap.9jxv.kjnt8g.5vl.info,A,129
eHFrDeOW8O.2LavxBNzVU.x0RbpybTfm.KwN.exfil.io,CNAME,62
nvPUC6iALa.6iZRuWcw5a.YxDneknG.data.org,AAAA,195
iu01IHfvvO.W6OL0nRJL3.57wB.exfil.io,NS,98
ZLdnDFwm5j.kTHik6IKQl.r1RjWGjd93.UYmw2e.exfil.io,A,218
juarez-jennings.org,TXT,197
yeqObfpfSE.dUZyIslA5m.6A8Y816SHy.PQ7YQVZ.exfil.io,MX,201
lane-pitts.com,CNAME,244
8MTnsFFdxV.3fOspXFyUY.eTdhc818dk.C.data.org,CNAME,63
fZDnLAzwkG.RnRi6P7J5V.yN.tunnel.com,TXT,180
n8On999vSq.6aOBq2rIGV.BiXtpmz0AQ.VgmFPK.data.org,CNAME,174
doSheLOHZQ.Sbzpl26i7A.9TfKvjUNL.tunnel.com,NS,199
ncyubsv.174lz7a5.kncu.online,MX,129
b7d8cz.twh.uyvg.online,TXT,140
jb3.achcjhj.gcorv5.info,CNAME,244
tEjq4vwpIX.PHXOZpc45c.P2QKjErDlq.PUBQ.data.org,CNAME,63
8uyeax9.d84fg.online,TXT,156
9MjVdJobir.ULkgGyCp8Z.bDnZhzJV65.bi4.tunnel.com,TXT,104
OrtCwTaoKW.xFG1PO16zC.yYzL.data.org,AAAA,122
pm3k0folKw.Kqr4WKTPD8.LtpfFO84Aq.MP3BiRC0.tunnel.com,MX,55
Lwp8XmFK5w.1WcS5NlM20.5yOU2Vi8s9.Ge.exfil.io,A,168
OwtPlyzAyQ.fZKswoQGKQ.n6tizMtRPw.data.org,MX,95
e7WcF7eUKs.zyxjOw2JqR.oj4Tf3xLGt.yZj.exfil.io,CNAME,87
L35E8HsNVM.0FqDq57VJk.2IlL6vM.tunnel.com,AAAA,241
tx53l5bw.yj0k.biz,TXT,93
3CfLV3zndn.uyg3t3l24L.AEbRq.tunnel.com,TXT,148
johnson.biz,CNAME,106
qngeiLPJC6.ZTLfNLvzBT.jN7B8ygW0M.2I.data.org,TXT,127
NqppCUwOsY.lehJfrDi23.CfrZGWt0rj.AJHh.tunnel.com,MX,67
lopez.biz,AAAA,179
fCsGheaMjS.O6sCoIS9da.bPCPvnIlgP.NV.tunnel.com,TXT,47
pip.2wz8.info,MX,30
xcRsaa9jtj.sq7grQ7vO3.ySgMbIxDMa.exfil.io,AAAA,96
Xo0FDThlIO.ibdj5nk9SA.data.org,A,59
WzM3PBjZuW.kn3olHzJTQ.asH67K2ujO.1.data.org,NS,236
S0pxaONJuA.Mkn18npSNW.wS21Z7OU.data.org,TXT,104
CUbJmLbFWl.U1BvROzc8q.9rSuOZ.exfil.io,MX,76
i3lQNGcoIw.lZRmOXINZc.eIOS2i1vh9.jzh2.exfil.io,NS,214
IvzhrEXze1.ga8mWv3CLM.lZE.exfil.io,TXT,220
turner.net,A,168
C3bN0FfmKF.GOynQvLpYY.uPnx4FX.data.org,TXT,213
W1Qwde2I7y.BCtTlGLPJU.tkkDaEaF2E.tunnel.com,NS,84
eaaen3.vfsrrv6.info,AAAA,194
kYsQWOnKRR.eiQPgY42hf.R.tunnel.com,NS,43
martin-ball.net,NS,106
Ir4K6hsHvx.566OtdGg05.N.tunnel.com,CNAME,121
cp33k.8cyxp.qu5n72m.3tzp9.biz,A,175
fs1qlBcFLw.MkEDY1KBPq.exfil.io,MX,180
fAd9TxahvJ.7TDhmad4vt.PpqjwVUtZX.iKT.data.org,A,196
VcYG1fArhL.hxhu0Txumw.GOB3GPiAkL.S3GFgU2r.tunnel.com,TXT,75
harris.com,AAAA,154
cUweehj5nB.AVQaxDJ9el.Al5uM5Ll.tunnel.com,NS,107
EE48pNMr7k.DJoOD4KCZT.jrfz.exfil.io,NS,190
oxHZI3dHDz.b6cIUoXywR.Fx78QWIE.data.org,AAAA,248
md9r.3abimd4g.l22.uceb.info,TXT,37
71OHMw76tB.TnptWs6Zb2.5btAFYd4.tunnel.com,NS,220
1FkWX8poCi.wAXWCian2T.lYFrOYpwwO.7K0.tunnel.com,NS,145
AD4LwXS97p.SJwKqgd8UL.N3345cNQV4.p.exfil.io,A,104
gonzales-jones.com,A,207
perry.com,CNAME,156
hendricks-bennett.com,A,69
jA14A9UR6Y.r5d52oLqie.Yx4jn2YV72.cQ9u2HQt.tunnel.com,NS,139
jIHuXZydbt.Xf6I9iuoPa.xWrh.exfil.io,A,79
larson.biz,MX,100
mcgee.com,NS,197
molina.net,MX,161
pYuz3rBaBB.0dOR5WgT7d.9rMB.tunnel.com,CNAME,31
MQ54WKJqXX.akgHQbGheM.data.org,A,167
hatfield.com,A,64
sFypC9mfxM.SOrw7FZ55I.G4N7ZGnHFT.k.data.org,NS,187
lee.org,CNAME,250
jpu5q7.2r3u7sl4.v7wi.005768.online,A,55
M5gjAxAJcp.JdVg8s3mqI.9GpKSR.data.org,MX,183
wade-wilson.info,CNAME,195
MixoFtUWNx.vDxGbfwZEJ.i.tunnel.com,AAAA,205
kYeipvIhXM.lELFABp83U.AlLcjq.tunnel.com,TXT,41
9WRUgEicEq.3vD154DDwT.k74WnEhj4W.IOVuYK4gh.data.org,AAAA,208
9M0OwNGvRJ.kk8TZs9jlz.T.tunnel.com,MX,201
bailey.info,A,156
white.biz,TXT,44
OTDf1xmaBr.F99EpLiE2i.V1.exfil.io,A,235
jYUxPWIL1T.Z7LIKyrniQ.0L8rw.data.org,TXT,147
massey-hammond.com,TXT,50
kdFyEKY4Tp.svKSNJON1f.7JRmTiAg1R.KooBIBQRoC.exfil.io,A,106
QJWSeqnrv7.bBSzuuid47.Rc2SrwN3Dk.in9v.data.org,CNAME,159
t63SoBy8vp.MHvUFF7yzA.wHNyaHlbVq.1eotlNISF.data.org,TXT,182
B5usP0xgsV.8JMsvNqKLM.LfWXPyBVFe.ZE.tunnel.com,A,226
kYlIEIqXz4.JzFHCGscEP.L4.data.org,NS,203
XnzOml0nj7.tf2S5TrNHv.NY3nezZtti.Wp2WGDU8oA.data.org,MX,245
zSJTAhAYMG.3FLOE1bXVo.xWz3k8yGdD.nzD.data.org,MX,71
eCdlwMM1en.o5FvI0EDfL.8XCk96Z0BQ.zSTe0gE.data.org,MX,88
eOzOJKNeBe.i4e9zFM4sw.RPVFpx8hjy.8g5qeX.exfil.io,NS,242
MaEhcNmqlD.bObxGm3M7h.bnRGSTAI9o.THOq.exfil.io,TXT,77
walker.com,TXT,116
O8c4jlfGID.fHEoozqJaC.J.data.org,AAAA,218
qbbzuo9x.yahppx.biz,MX,65
vmOFcPRHRP.Ne4znbi7Dy.BJpgu1ugwJ.aV.exfil.io,MX,231
williams-hill.biz,CNAME,247
3vywOyZTZ7.Bpdv4W8Blv.Dfsz.tunnel.com,CNAME,92
5xpshPwaUB.BisUWTBDsp.tunnel.com,TXT,103
q0mJDIaCkq.26oLMAaRQZ.BNMhEmIg0I.yvi97mLD1.tunnel.com,TXT,230
kgnX3MEfoO.k9oxthqs2N.ni.exfil.io,TXT,126
t210oep5.y14lhcy.kg8k.ytr5f7qv.info,TXT,248
KatL1ivRTz.tkJHHp3Z0M.Hz1TZw.tunnel.com,MX,72
aH9v0yYLnG.uiNoLx0stE.amxnotQrGD.yMQ3TZykQ.data.org,A,100
l02WaCQ5k8.FRhluzzj7j.PUN.exfil.io,AAAA,239
YAIZSzXarN.k01CPuEy9B.JnMCewOHv.data.org,NS,230
9hRlmHY3QL.5Nvn3Trgas.b.data.org,MX,107
porter.com,A,96
9XURCZ5IcO.q3uILaQGKf.upls.exfil.io,AAAA,124
joyce-kirk.com,NS,248
iVT6fncJmv.xpki9Kp5im.bpmSjMLfwI.W1yNqs.exfil.io,A,157
chandler.com,AAAA,76
U8rwvregmt.BwLiBDv6Hp.cX2Jlcufpf.Y7.exfil.io,NS,69
2qrFpjH8ZV.hUhFblnFRW.24CqYIt38Y.data.org,MX,76
9y9.d402.online,MX,82
ofGLS9WxOt.tkBDEDzfQH.uHKgNFdfaW.9ukL.data.org,AAAA,124
PUOj8IOXar.cExcaQESfx.xkD6t9y1x5.tunnel.com,MX,38
GZE9vuw1LN.KWmQIsY5yh.KD2Xs3AQR.data.org,MX,198
martin-collier.net,NS,30
iJGdZ5FqmR.hLJAmq5u3T.8v.exfil.io,TXT,237
5JWAxdpmZa.U2JbxmarZx.sYh08PX0JT.exfil.io,NS,47
xgk.5d5vxyh.oidpmoq.0js6i62.xyz,A,243
7sgm.qh7.x2nikr.kh9gx6f3.biz,A,228
barrett-rich.info,NS,204
xcc.6u2ciy.1ctxi.hposea.online,NS,153
WAZARP8Cci.OIgW97XPfb.pDwQCAYxVW.gQ5.exfil.io,NS,100
1BBQvFE2b4.c9LhI77lUQ.cBxiawLVnn.WFpN2u.tunnel.com,CNAME,222
A8ewSh4BUW.Md86k1sHF3.bVW51qz46N.h.exfil.io,A,126
vhe3.69dqn.biz,MX,133
9DNREcQZuf.O3XhHbP2tT.sbpQ6e.data.org,NS,69
M4isJPcxDJ.4KDoSB4yd5.kG2F.exfil.io,AAAA,36
edwards.com,NS,77
dg8r.w1ql.info,NS,158
trujillo.info,MX,41
xLiuJsvNwP.WNNqcypS89.x.tunnel.com,MX,41
Pa0A4qBhRW.ix0PJlWM9y.T.data.org,TXT,143
BZ3acMlAY7.GM8o9bQS5E.data.org,CNAME,51
g9nz.xa6c3msl.6d28l.online,TXT,163
gardner.info,MX,43
DDsJqtFr3j.saFD3EbIhI.exfil.io,A,59
smith.net,A,150
5kn0p4yf.8t4uvc.bv3jqjl9.7b08d.biz,A,221
JbfBvL7RMj.Al6TbXasbi.MVhAFi2td9.sTzr8IVV.tunnel.com,TXT,238
T6PioXOB0J.5sOm5wQHjK.vJPYE8bPPF.OcXknchlI.tunnel.com,A,185
nn8xjn23yx.w8DJnKwGyt.ycLD.exfil.io,CNAME,97
qnm.cnn.xyz,AAAA,223
bcLesdOBA5.O8QFnXKkQW.y0DwV.tunnel.com,MX,218
JPRdFD2Flv.LjbcaPl4dt.O6Hpw2EaFU.lt6Wc.data.org,CNAME,205
4itBS0QeWQ.xku1Gdxk0C.aj.tunnel.com,MX,194
mJCygbqCzg.cWOqJh5sxQ.JrotWntrjS.L.data.org,NS,71
yZzi2iPb6B.DsIImVzhEw.EXZCH7AGCR.ddURKHRGIL.data.org,MX,179
carroll.com,NS,233
d1pwz1jx.1ju2dbgj.lrf4d8w.954.online,AAAA,123
bcf5784.d3upe.biz,AAAA,38
YQA4FzgCKT.7RRbcS83b7.C.data.org,MX,195
ueYFdqSLlR.M5tgwg9vYz.Mno.exfil.io,TXT,207
parrish.info,A,206
iGq0Cg6bNM.SpRR9PlCUB.TgDXM0OJVi.lT2.data.org,CNAME,83
BWuC1dH6U4.CKXS77zM7G.a4.exfil.io,MX,171
j8mGbT6jM8.3hELrAbWPY.6devdtoDcc.clL.tunnel.com,NS,116
140OkIadle.qIeF9bWT9t.YV.exfil.io,MX,102
mDdLWxDgZt.xYW995f4xb.C.exfil.io,TXT,36
hNEnvJM8KX.EvqBaboLWR.98S5Mb.data.org,NS,139
vgh.khoe6kv.online,A,89
Af7D7TMb4V.YdtmYTb3x7.7bI30SrzDv.VzgUN3lv.tunnel.com,A,30
3oY0cxazBh.LR1roC2Wg3.J0.data.org,CNAME,103
melton.com,CNAME,58
Tro5XVnHGZ.S2oxwNoUOI.w.data.org,A,119
yC3hk1emqk.D8YnMM8KgO.hol2MjrK1X.data.org,CNAME,209
uk6n6vk.0ahn4t6s.online,CNAME,165
willis.biz,TXT,40
0qwn.futhkh6o.telrt.530ez8g.info,A,245
mpay.ze7g2d.biz,AAAA,237
cvrxA6tQKy.I56wrZZVbO.N9OeHIUL.data.org,AAAA,189
Pn9LPHrsCy.dyFrC0HJVT.uOlY9U4O.tunnel.com,CNAME,63
davis.com,MX,218
SedA11cnzX.B2MwskdIT8.RIWPL2JEOb.qJqlSpyEpV.exfil.io,NS,42
cobb.com,CNAME,226
8lssHya6ty.N7HO1aJLgg.UVFY4Ki4vb.4.data.org,NS,207
7jv64.bjhp.3gq3n.biz,NS,83
yNfXqv4Cev.NsYRdS2Ljp.k3jWIPAbBr.exfil.io,NS,227
williams-powell.org,NS,87
J86GHZOWLp.e9zGVCFJ9x.MI9oJH77q.tunnel.com,AAAA,69
TLMP9TPK1G.D1ruqlEm3z.tI36UVtKar.tunnel.com,NS,171
NYHsYcnns9.N3UZ8Eewbi.KfEALCa63B.8jgwhhoho.tunnel.com,CNAME,155
maldonado.info,A,106
johnson-miranda.com,MX,72
cqbke3i.pv3.4y6vv.862ul.online,CNAME,44
fJ3voeK2y9.uBSLKNWmZF.u6TnB.exfil.io,MX,30
gkpa1.mvtss27.xyz,A,225
27rgt.pt3piy.biz,CNAME,221
SAuHR1eYHy.bfUZmxLRaE.rnqwxAG8hu.exfil.io,MX,213
P2vZ2HZHI2.KVG6esmCw0.5.exfil.io,AAAA,243
5xYDSzW96e.2oDRpqEUaw.VUL.exfil.io,MX,98
ortiz.com,TXT,138
201gaPsLAT.vN78avrDdW.8SH0.data.org,TXT,140
v9QWuMLI6A.KK8uXQhVk9.zeWR.tunnel.com,MX,121
e1fk.tozqh.biz,MX,187
83di3iGa3w.B8g6gEK5cf.3yij6oJOgY.VyG.tunnel.com,AAAA,123
qyUCp56zwV.q5Jg4dblEB.M7.data.org,AAAA,50
lQvulmrjGR.TJ3OYVUR4x.zuvqkow.tunnel.com,A,208
EWDVP2EI81.WZTdmdCK5c.lHq11L2htf.H.data.org,TXT,102
lyons.net,CNAME,137
kim.biz,TXT,70
bryant.com,TXT,84
o5v6UQaKOj.1h61GPVKaH.u99DTkyEax.cUvFrD.data.org,AAAA,66
gBzWQUhtRh.LhGtO4YSbP.krLLkNwfp9.E7DyE.tunnel.com,A,135
xTNjd8v4Fd.BKy6BpKjbq.l7e6l6KE1d.d.tunnel.com,CNAME,167
MlDpGlxhCt.HYUVKrZCwP.7wzkTaHq2.data.org,A,246
hFq4R82Z2F.yuiWTsfBTK.SFUr.exfil.io,MX,68
long.org,MX,82
3lM1g4Uykt.a8a5ABrZtV.IPlbbUfePE.bcP4uZjwt6.data.org,MX,186
rhodes.com,TXT,68
BmWvqG8dqa.j00c0QA4ph.eyKcR8.tunnel.com,CNAME,183
w1v5y.4xy.azmis5.kpmb6n5.xyz,AAAA,51
PrZ6RkkKly.fThYoeyTTj.n.exfil.io,CNAME,92
Tk1ddvABRv.XoHTJF9RpR.WtlN.tunnel.com,CNAME,186
AYUo0flWLG.EFXb4FFInW.r7Vsqr7HV5.Omfx9hn.tunnel.com,MX,106
fn90sjukfU.K6vahYDVK0.F.data.org,A,32
y1YvkyzWL0.xuKvnXCuQO.20tht.data.org,MX,112
AaDQjeu2Xk.ha0IFaVz7w.7d5ECes1M3.njEPtf.exfil.io,NS,37
mckenzie.com,TXT,77
GdjnaBxWFx.cbi0f5yt3a.Vc9V.data.org,NS,78
I3kFarmx9i.9YdcMycMOQ.pPi2K8DIyg.YxdK6Q7Nl6.exfil.io,NS,247
LVVgR8y0sd.DQ8okoeThg.lqOwh3JZP5.nL.data.org,AAAA,97
horton.info,A,116
FA8Cu5qBAo.uUF6PFJoGl.TAfs8juEsw.tunnel.com,CNAME,132
2q6iSZlaIL.hWQmAtyq7q.gZ.tunnel.com,AAAA,185
kjpf4.jtl.wl37qx.online,CNAME,104
haas.com,A,167
mYd4inCvAY.WsLrEJObo9.M9i.exfil.io,MX,88
u5n9smx4.5wez.27u.xyz,MX,122
6sLM5PG0W1.CdGOKIimEE.dXNqCelN3Q.5.tunnel.com,CNAME,224
2bL32NcC85.WU0XrB1VGq.T.exfil.io,NS,200
nRabiapULd.oIBz2oTv05.lr71O2mVV.data.org,MX,113
VUVqUiN6ZW.3MI9YTceRz.HN796Oa3pc.VQE.data.org,AAAA,120
7F6wf7goAN.ERmLsiEv7V.tS1ew18neF.eRPg.exfil.io,TXT,96
KhfEzyqsK1.GRZvkDvDbw.uFINHV37pN.AzIYuTLVsm.tunnel.com,NS,214
v6icmx.ft77hu.biz,AAAA,57
6fwx2c52.714om.utqk.info,NS,187
pMH4AyAkav.HB2bFcHoke.Lxeg6ovJcH.t2TVGD.tunnel.com,A,205
fUi6P4KNvQ.9zcPpV2wU2.ANcB89L9eu.2.exfil.io,TXT,238
uQOnXRxmO5.k24G7eDgUI.3S3rL.exfil.io,MX,201
nxnlldSyj8.DISC0vPwiF.WJ0dHfZGN9.VfSJ7NRsm.tunnel.com,CNAME,32
gizua.xwvphd.4uwgla7r.info,A,126
hester.info,A,122
pTDc3ltYPq.s5Kr1NWvvY.wcjFuxyGE.tunnel.com,A,233
rivera.com,A,118
ksrqha.26z0.nlki690.xyz,NS,199
ys6Ubn4Bdz.Qe4xE0bhIf.VNl0yfxWPG.Mu6jKpYTFr.exfil.io,MX,140
FbdCKd2OPq.lPIePpzQLx.A2BRf57rhU.cu1E.data.org,AAAA,100
p3srnx.qte.ypm.biz,NS,247
hood.com,MX,155
l78.2kabmi8v.1a610.online,AAAA,173
1cbn0Jsi7E.1leOdogzLU.zDN6aLgCSl.NXgiQldC.exfil.io,NS,179
marks.com,NS,241
T1j9sPrEBi.14s8lzFxig.8SdZLGvXoz.xcVQHZ.tunnel.com,AAAA,152
nhySXq2atI.sLV3blzjvW.Zj.data.org,CNAME,54
LEBGBnsmsq.80MgfgLnUh.6WA2.tunnel.com,TXT,57
moore.com,MX,87
vx0g9ud.pwui.74xjv0.y24y5ui.xyz,CNAME,244
tJFYoQU665.ukSRkrEH2c.UnjytgKTlZ.ek3.tunnel.com,CNAME,51
OubpnXZJGU.XneT3Nztw2.wJ1UzMeY07.DJH3.tunnel.com,NS,83
fGXrezOVGd.Z3dNhMaKOS.RfCqj.data.org,NS,159
9bxK0nLvte.wV6sta8Zvi.RXD.tunnel.com,MX,65
witr3m.8qh4z.rgi90v.dns5c8x4.xyz,A,172
4F828CNyRP.1ApRK7Jwee.BfU8o0atr8.STlJ.exfil.io,NS,188
cJ5dGI3bwA.HJG9IiZp3t.Wq3rYShdgE.CyMbY9q4dR.exfil.io,MX,168
Bebbry79RY.xurebBrBJl.yioBer8B3D.jBspm24.data.org,MX,203
3f4KOyyKnO.clCyXxhnRT.6.tunnel.com,MX,39
iUbtDzB1XJ.53SZs3W6Yl.mDQqjC.data.org,NS,80
morrison.com,TXT,177
lopez.com,AAAA,177
YFz1jOamN4.VFnHP21jeX.tunnel.com,A,152
fygk.n4t6dfvh.vgx.xyz,MX,166
nichols.com,NS,160
2vxc.uuq1qne.ch154ss.biz,TXT,69
RmGXfv3XdX.SGwPaDm63P.1dc6ku3DHJ.rewUL.data.org,CNAME,179
3zskmx.ri4utbu.c3f.hw7d4p.info,AAAA,196
nA14CydguH.xODlAZAIUR.la2vG.data.org,TXT,233
FZun3rQa1O.Ehbud7WHr2.qIdEC0oXL4.EO.tunnel.com,CNAME,56
UadfGeW1vW.90VpZvokQk.yWQwDqsFbq.exfil.io,NS,161
9xfo.ozih9ex.biz,CNAME,73
OXtEbvja7f.0DG02PPjlO.wXsVnCFJVC.vafQ.tunnel.com,A,204
xWZy1sK53l.gQHo6i4a3A.hY6tWdQ52y.uG.exfil.io,MX,147
lAbjEwoKi4.fXRio3QOt1.SxsopNzQL.data.org,AAAA,159
d4gP8tt1Qb.KkFcedmiNL.kOhnm5.exfil.io,CNAME,151
SA5yVfMIXp.fO0zIqwyLe.6aYb3PHWt.tunnel.com,AAAA,113
mcpherson.org,NS,239
iOgFtfV5QZ.wck8FwRNdE.AFbMe7SEw9.fQABqYZfF.data.org,CNAME,66
pearson.com,CNAME,173
a3k.d6wruj.biz,MX,175
5sYAEEYIe4.y9EC2PQJK1.GFTZE.data.org,TXT,119
adams.com,AAAA,192
6hUne1jvA5.bT4yyU9lki.rZFkmvESoo.1Lt.data.org,TXT,139
owens.com,NS,192
barry.com,MX,77
marsh.com,A,140
c92mqhy.5lpw7ty4.4rt.info,A,53
htn.ppqratf.wd229ef.s25n1x.info,TXT,66
WChGPOVVXj.BcCRBu5ABk.MX5C0D7VYu.4S93eaJm5.exfil.io,AAAA,201
mckay.com,MX,95
rT6Gc6Mibh.YDT65f04SR.Q4MXpEA.data.org,TXT,134
bmr2t.6a2gz.knzrt1f.jahpwxu.info,NS,180
dm1s.bg28ui8d.info,CNAME,222
SetrMIDra8.rSiWNMD8FG.QUJbS9gOmG.GEiO9Od.exfil.io,MX,68
rose-rodriguez.com,AAAA,72
lynn.com,TXT,134
bryant-bond.com,A,166
garcia-adams.com,NS,210
7eoxyze8.49223e55.2e4.xyz,MX,159
roth.com,AAAA,244
crane-beck.info,AAAA,169
qLVcDU5Nv3.hhUkMar1Yj.45KX.data.org,TXT,72
Syeb25hv3M.kyuIdUNrwR.data.org,A,119
mhe3ru.w7c.14pq.online,CNAME,101
7SdHl4p1GX.AwFrGNZ8sC.ebGpA1DVpf.bTVuxfSy7.data.org,TXT,60
wolf.info,TXT,123
imtwHtsVw2.lBrjsY04Dw.VxfOh5VZ7e.1nu.exfil.io,CNAME,77
gutierrez.biz,A,85
P214ZWY0as.GzW3NLzNYH.bICPt3Toh4.odNZEz6.exfil.io,AAAA,178
thompson.info,TXT,104
qRrEaok8vD.5t5ow5TS1C.uVCGgaG8z.data.org,AAAA,73
perry.org,MX,92
thompson.biz,AAAA,62
PNMmEhAZuP.CnxkinfDSz.fNyNKD9H5X.qqy.exfil.io,TXT,76
RoZ8eIl8bA.UTrID71DkN.ZZWkkfmo39.aFCACrcN.exfil.io,AAAA,67
lyl.ljkkbnf.4nhq2.qtcap.info,CNAME,212
mpHRpwh4wI.0uNQkAj1Hw.ePaCqQXT3W.data.org,A,91
AxZ6L6FwYD.cCNwVyJQcg.BmoQKsWQJE.i.data.org,NS,77
y5OtBYSVai.N0RtGk4Cza.odtlCraHR0.6IOwBZ.tunnel.com,CNAME,231
tl4GQl0Juh.NYj2aJ2u5U.tunnel.com,A,248
4wvo.n3nea.xyz,NS,127
B6kwfVuimO.ZufIxmJXIu.m.exfil.io,MX,188
white.biz,NS,130
i88j52hh.knb4uey.biz,AAAA,238
ciiq87p.sji9id.49v.info,A,51
hooper-taylor.com,AAAA,238
mitchell-buchanan.com,MX,185
wSyMx2vEHO.VETt2apA7J.WP.exfil.io,NS,152
peck.biz,CNAME,72
nIqrsxOncN.lvlr57dYwY.0BEMqdSv7.data.org,CNAME,55
GeDyF4jvLN.vH7PQlXLpB.kad.tunnel.com,TXT,140
aahKXBws34.G24EpW0Opm.TKz8qHEBcZ.hAb.data.org,AAAA,174
mA9BMNKS9l.mZuucv4YxI.MX59.tunnel.com,TXT,40
green-jackson.info,A,41
XnaRLzqjKv.6EJB58EkLx.fllcF3SH.exfil.io,MX,231
kZ6PzTNofO.8SVyV7DiIi.aCoWbSOJ.exfil.io,CNAME,204
d83B9JpD0z.n1brsWNgQa.tunnel.com,CNAME,250
cpxHusTvPI.ezbbhFn3FD.p2BdqqGbIH.mRvbGjg.exfil.io,NS,53
chavez.com,CNAME,172
20UJRSZ7fF.jlGsaZQi1Y.m5m.data.org,AAAA,223
riyayvkAaY.Ca2L9Pd4IZ.1wg1lJ2xJo.t8G.data.org,CNAME,150
l1999j5.26n.khjt.1i22yd.biz,TXT,238
qtqZ3Aul5Q.uImQJ0eNkl.RrDQK8w5AG.yA5S.exfil.io,A,56
RVvZ81RnPj.iG03euqi4G.P3yodhlbly.N.tunnel.com,NS,166
Bc2zld4pQq.uOrOGceaHl.84fkYk71F3.5eRJ.exfil.io,TXT,191
fitzgerald-baker.biz,CNAME,62
atlcz.saa4c.avd.qumwybi6.info,AAAA,213
rthz.tgymv2.hoegsoy.online,MX,218
tvfePrwaju.mlso2tnluh.IKZAtkxVE.exfil.io,MX,117
e4nIlIeCmL.gGVmaYqqXU.4MpPwqmrke.Lo9gc9rY.tunnel.com,A,77
mvpayDJAi1.9RjUh6NVJG.Or35E3t4kz.R8k2dN.exfil.io,NS,249
6hdiU7JiEl.lMVn2Km5Mf.C93a.tunnel.com,MX,163
axjFBkwMh6.i60iqk4VqC.Ua.tunnel.com,A,202
lznLjYtSZl.RNAlB9BhN0.T.data.org,CNAME,136
FTusUsrVaJ.wYqHPx3tPf.NWISVXu8n.data.org,A,103
KmGWpsSVYh.idi2vx7ONA.34CQ5VLmyW.6H.exfil.io,CNAME,65
galvan.com,MX,144
cHbAi0SqaA.ubH4S7RTww.A.tunnel.com,MX,242
47uRhcn3jZ.1qb1o4FJDj.P6UsQU5fZU.sq1.data.org,A,99
fernandez-ford.com,TXT,189
E5agOS1YTa.Yl3joF4YcZ.gmoWB.exfil.io,TXT,146
graham.org,AAAA,238
OllHUiCE1E.1FVdNnLKHD.hyEQo4BXjE.vY.data.org,MX,66
hernandez.biz,AAAA,147
h5l.deq5drer.gbxz7q.online,NS,227
vXa5nEzhhN.ayfLBf1D5k.HGWPK0QpW8.r2fKQ4zxc.data.org,CNAME,216
cwpi2.yfn.7lk.w6xog.online,CNAME,79
LjcV7FoFd6.lW7MyHXOuH.s.tunnel.com,CNAME,101
clements.com,TXT,63
turner-sanchez.com,AAAA,119
qjr1fr0.o57oa.171szbqe.dsmp.info,A,176
7fq.tbzutw.mk1t.xyz,CNAME,125
aukrsmr.wjvzmp1n.e81.u9ukry.xyz,A,231
0MacgIIIFQ.AOXlqgaJ0A.KKUVwWyHJp.cB3P143Rh.tunnel.com,MX,39
iNUdmePfPZ.qDRI13WXse.ttx4UFcL5G.0HYv.tunnel.com,AAAA,109
NgYFJDGfYP.J9U0J9fvsZ.VpTm7lLROT.m3BZTn.tunnel.com,A,34
hwcg0vx.io90nh.32r6jh.p6cmksz.biz,TXT,124
TV3XXaBaof.Pa2CQDT7St.bFgmBYFm.tunnel.com,NS,121
eaizjn3.1bhou.trnlp.9cvc8xe.xyz,AAAA,225
loN9ouJh1l.Z5Vz2nkrvN.X98oOit6Mj.uZQOsOz5.data.org,AAAA,89
lucas.com,A,227
hcRLyofdi3.D0PWEulXx8.srJD9dF2N.tunnel.com,CNAME,124
b8an4mljT2.2pgDnHJhHo.FxddgXLRHM.tunnel.com,A,197
vVsw98r8pR.QVw8hy9eSx.3X.data.org,NS,203
ZHmNMke4Yf.hmPA67ExAy.sl.tunnel.com,MX,111
alexander-oneal.com,TXT,179
EhMHmVORpq.7hEaZHqG6v.l1mvm2zK7.data.org,A,72
UMRfKk9fIG.LNbcYGfWi7.jmnsl.tunnel.com,MX,95
k3xzk.3xa.biz,NS,232
Fqr8kFBCcM.lFLa1eaOVG.0oUg.tunnel.com,A,46
wz9Se34NTV.PSUhk1j0QQ.2ObZGQKw.exfil.io,NS,77
rey0pfyoS9.Dk0rYH6WVL.p7nUYG8jN.exfil.io,CNAME,46
miller.biz,NS,103
cUOajlpFtB.GOppdlviN8.CgruqMZDRb.FfO.tunnel.com,MX,111
harris.net,TXT,215
GloP83O680.pqpSn9hZCC.M081i5.data.org,CNAME,135
gibson-rubio.com,CNAME,127
